gene_id	2-2	1-1	2-3	1-3	1-2	2-1
ENSMUSG00000113882	0.0	0.0	0.0	0.0	0.0	0.01
ENSMUSG00000113883	0.41	0.04	0.0	0.24	0.0	0.6
ENSMUSG00000113884	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000113885	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000113886	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000113887	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000113888	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000113889	0.0	0.0	0.03	0.0	0.0	0.03
ENSMUSG00000113890	0.06	0.0	0.0	0.04	0.0	0.0
ENSMUSG00000113891	0.0	0.0	0.0	0.0	0.0	0.02
ENSMUSG00000113893	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000113894	0.05	0.33	0.11	0.27	0.18	0.09
ENSMUSG00000113895	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000113896	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000113897	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000113898	0.0	0.16	0.06	0.16	0.26	0.04
ENSMUSG00000113899	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000113900	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000113901	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000113902	126.47	93.34	116.4	91.26	88.68	122.3
ENSMUSG00000113903	0.07	0.0	0.0	0.0	0.09	0.19
ENSMUSG00000113905	0.05	0.0	0.05	0.0	0.0	0.08
ENSMUSG00000113907	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000113908	0.0	0.0	0.02	0.0	0.0	0.01
ENSMUSG00000113909	0.06	0.63	0.0	0.04	0.08	0.0
ENSMUSG00000113910	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000113911	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000113912	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000113913	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000113914	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000113915	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000113916	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000113917	0.0	0.0	0.03	0.0	0.0	0.04
ENSMUSG00000113918	0.21	0.07	0.17	0.14	0.07	0.23
ENSMUSG00000113919	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000113920	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000113921	0.0	0.0	0.0	0.0	0.1	0.05
ENSMUSG00000113922	0.07	0.0	0.0	0.0	0.0	0.07
ENSMUSG00000113923	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000113924	0.01	0.0	0.01	0.04	0.0	0.02
ENSMUSG00000113925	0.25	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000113926	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000113927	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000113928	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000113929	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000113930	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000113931	0.0	0.0	0.0	0.0	0.0	0.43
ENSMUSG00000113932	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000113933	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000113934	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000113935	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000113936	0.8	0.05	0.75	0.0	0.0	0.75
ENSMUSG00000113937	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000113938	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000113939	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000113940	0.3	1.61	0.37	0.77	0.4	0.22
ENSMUSG00000113941	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000113942	0.0	0.0	0.03	0.0	0.0	0.0
ENSMUSG00000113943	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000113944	0.0	0.0	0.12	0.0	0.0	0.0
ENSMUSG00000113945	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000113946	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000113947	0.0	0.02	0.0	0.0	0.04	0.0
ENSMUSG00000113948	23.44	10.31	20.48	13.08	9.17	26.54
ENSMUSG00000113949	29.76	37.7	30.27	31.59	37.18	28.62
ENSMUSG00000113950	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000113951	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000113952	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000113953	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000113954	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000113955	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000113956	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000113957	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000113958	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000113959	0.0	0.0	0.0	0.02	0.04	0.0
ENSMUSG00000113960	1.87	1.25	3.61	1.74	1.25	1.57
ENSMUSG00000113961	0.01	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000113962	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000113963	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000113964	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000113965	0.04	0.04	0.07	0.07	0.02	0.04
ENSMUSG00000113966	0.25	0.02	0.31	0.0	0.02	0.3
ENSMUSG00000113967	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000113968	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000113969	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000113970	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000113971	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000113972	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000113973	0.09	0.0	0.1	0.0	0.0	0.11
ENSMUSG00000113974	0.17	0.31	0.26	0.0	0.14	0.03
ENSMUSG00000113975	0.0	0.0	0.0	0.0	0.0	0.17
ENSMUSG00000113976	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000113977	0.42	0.07	0.33	0.0	0.18	0.09
ENSMUSG00000113978	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000113979	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000113980	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000113981	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000113982	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000113983	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000113984	0.03	0.0	0.04	0.0	0.0	0.0
ENSMUSG00000113985	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000113986	0.0	0.0	0.06	0.0	0.0	0.0
ENSMUSG00000113987	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000113989	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000113990	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000113991	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000113992	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000113993	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000113994	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000113995	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000113996	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000113998	0.0	0.02	0.0	0.0	0.0	0.01
ENSMUSG00000113999	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114000	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114001	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114002	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114003	25.88	23.8	20.35	25.86	23.27	22.55
ENSMUSG00000114004	0.0	0.21	1.45	0.3	0.38	0.67
ENSMUSG00000114005	4.67	8.57	4.41	7.87	8.77	5.28
ENSMUSG00000114006	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114007	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114008	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114009	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114010	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114011	0.0	0.0	0.14	0.0	0.0	0.0
ENSMUSG00000114012	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114013	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114014	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114015	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114016	0.0	0.29	0.0	0.18	0.44	0.06
ENSMUSG00000114017	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114018	1.24	0.88	0.79	0.73	0.21	0.72
ENSMUSG00000114019	0.52	1.74	0.59	1.87	2.11	0.42
ENSMUSG00000114020	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114021	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114022	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114023	0.0	0.0	0.0	0.0	0.14	0.0
ENSMUSG00000114024	0.68	0.08	0.58	0.21	0.1	1.49
ENSMUSG00000114025	0.0	0.0	0.0	0.08	0.18	0.0
ENSMUSG00000114027	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114028	0.0	0.0	0.0	0.23	0.0	0.0
ENSMUSG00000114029	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114030	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114031	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114032	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114033	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114034	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114035	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114036	0.31	0.0	0.73	0.98	0.4	1.85
ENSMUSG00000114037	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114038	0.28	0.0	0.15	0.02	0.0	0.0
ENSMUSG00000114039	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114040	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114041	0.45	0.0	0.04	0.0	0.0	0.0
ENSMUSG00000114042	0.0	0.0	0.09	0.0	0.0	0.0
ENSMUSG00000114043	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114044	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114045	0.41	0.0	0.63	0.19	0.07	0.64
ENSMUSG00000114047	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114048	0.09	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114049	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114050	0.0	0.58	0.0	0.0	0.0	0.0
ENSMUSG00000114051	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114052	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114053	15.22	5.45	16.49	4.15	5.5	15.91
ENSMUSG00000114054	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114055	0.0	0.3	0.0	0.0	0.0	0.0
ENSMUSG00000114056	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114057	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114058	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114059	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114060	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114061	0.0	0.0	0.0	0.0	0.0	0.02
ENSMUSG00000114062	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114063	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114064	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114065	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114066	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114067	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114068	0.06	0.23	0.13	0.08	0.07	0.0
ENSMUSG00000114069	0.06	0.0	0.09	0.0	0.0	0.09
ENSMUSG00000114070	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114071	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114072	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114073	0.03	0.0	0.03	0.0	0.0	0.03
ENSMUSG00000114074	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114075	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114076	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114077	0.0	0.0	0.0	0.0	0.0	0.39
ENSMUSG00000114078	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114079	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114080	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114081	0.11	0.0	0.0	0.0	0.0	0.01
ENSMUSG00000114082	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114083	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114084	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114085	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114086	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114087	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114088	0.0	0.0	0.0	0.0	0.0	0.02
ENSMUSG00000114089	0.14	0.0	0.03	0.0	0.0	0.12
ENSMUSG00000114090	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114091	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114093	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114094	0.0	0.0	0.0	0.0	0.24	0.0
ENSMUSG00000114095	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114096	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114097	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114098	0.06	0.0	0.0	0.0	0.0	0.1
ENSMUSG00000114099	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114100	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114101	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114102	0.32	0.0	0.6	1.56	0.0	0.36
ENSMUSG00000114103	0.42	0.0	0.0	0.0	0.0	0.14
ENSMUSG00000114104	1.32	0.06	0.96	0.0	0.0	1.07
ENSMUSG00000114105	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114106	0.67	0.0	0.0	0.0	0.0	0.22
ENSMUSG00000114107	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114108	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114109	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114110	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114111	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114112	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114113	0.0	0.07	0.0	0.14	0.19	0.09
ENSMUSG00000114114	0.13	0.04	0.14	0.0	0.0	0.31
ENSMUSG00000114115	0.0	0.0	0.0	0.0	0.0	0.1
ENSMUSG00000114117	0.06	0.55	1.17	0.44	0.0	0.62
ENSMUSG00000114118	0.06	0.0	0.04	0.05	0.02	0.14
ENSMUSG00000114119	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114120	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114121	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114122	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114123	0.15	0.0	0.03	0.0	0.0	0.03
ENSMUSG00000114124	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114125	0.0	0.19	0.39	1.3	0.0	0.22
ENSMUSG00000114126	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114127	0.27	0.0	0.0	0.0	0.0	0.06
ENSMUSG00000114128	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114129	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114130	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114131	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114132	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114133	6.76	5.94	7.25	5.28	6.69	6.97
ENSMUSG00000114134	0.0	0.0	0.0	0.0	0.0	0.09
ENSMUSG00000114135	0.23	0.0	0.0	0.0	0.0	0.3
ENSMUSG00000114136	0.0	0.06	0.0	0.0	0.0	0.0
ENSMUSG00000114137	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114138	2.39	8.42	3.58	7.39	9.71	3.5
ENSMUSG00000114139	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114140	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114141	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114142	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114143	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114144	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114145	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114147	0.29	1.69	1.43	1.32	1.71	0.71
ENSMUSG00000114148	0.04	0.08	0.04	0.03	0.02	0.02
ENSMUSG00000114149	0.0	0.0	0.0	0.0	0.0	0.01
ENSMUSG00000114150	0.0	0.12	0.0	0.24	0.11	0.07
ENSMUSG00000114151	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114152	0.0	0.16	0.0	0.0	0.0	0.0
ENSMUSG00000114153	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114154	0.47	0.18	0.0	0.0	0.19	0.31
ENSMUSG00000114155	0.0	0.0	0.36	0.0	0.0	0.1
ENSMUSG00000114156	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114157	0.18	0.0	0.21	0.0	0.12	0.11
ENSMUSG00000114158	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114160	0.0	0.0	0.19	0.0	0.2	0.0
ENSMUSG00000114161	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114162	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114164	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114165	0.03	0.07	0.12	0.0	0.07	0.19
ENSMUSG00000114166	0.2	0.0	0.11	0.0	0.0	0.06
ENSMUSG00000114167	0.02	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114168	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114169	0.16	0.0	0.09	0.0	0.0	0.03
ENSMUSG00000114170	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114171	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114172	0.0	0.34	0.0	0.0	0.08	0.0
ENSMUSG00000114173	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114174	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114175	0.0	0.0	0.0	0.0	0.0	0.03
ENSMUSG00000114176	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114177	0.17	0.23	0.0	0.25	0.0	0.11
ENSMUSG00000114178	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114179	0.0	0.0	0.63	0.0	0.0	0.0
ENSMUSG00000114180	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114181	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114182	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114183	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114184	3.9	0.24	5.51	1.25	1.08	5.61
ENSMUSG00000114185	0.03	0.0	0.02	0.0	0.0	0.12
ENSMUSG00000114186	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114187	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114188	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114189	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114190	0.0	0.05	0.0	0.0	0.04	0.0
ENSMUSG00000114191	0.06	0.0	0.0	0.0	0.0	0.16
ENSMUSG00000114192	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114193	0.14	0.07	0.07	0.05	0.1	0.18
ENSMUSG00000114194	0.0	0.0	0.18	0.0	0.0	0.0
ENSMUSG00000114195	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114196	2.73	6.34	2.77	6.52	6.34	2.31
ENSMUSG00000114197	0.02	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114198	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114199	0.0	0.0	2.82	0.0	0.0	0.0
ENSMUSG00000114200	0.07	0.0	0.1	0.0	0.0	0.16
ENSMUSG00000114201	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114202	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114203	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114204	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114205	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114206	0.11	0.0	0.12	0.0	0.0	0.14
ENSMUSG00000114207	0.02	0.0	0.04	0.0	0.0	0.0
ENSMUSG00000114208	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114209	0.0	0.09	0.0	0.0	0.0	0.05
ENSMUSG00000114210	0.07	0.0	0.12	0.02	0.07	0.09
ENSMUSG00000114211	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114212	0.0	0.0	0.04	0.0	0.06	0.0
ENSMUSG00000114213	0.0	0.0	0.0	0.0	0.0	0.01
ENSMUSG00000114214	0.04	0.0	0.06	0.0	0.0	0.0
ENSMUSG00000114215	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114216	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114217	0.25	0.0	0.0	0.0	0.0	0.11
ENSMUSG00000114218	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114219	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114220	0.34	1.48	0.63	1.69	1.46	0.93
ENSMUSG00000114221	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114222	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114223	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114225	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114226	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114227	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114228	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114229	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114230	0.03	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114231	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114232	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114234	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114235	0.16	0.37	0.12	0.46	1.18	0.11
ENSMUSG00000114236	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114238	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114239	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114240	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114241	5.55	1.61	7.64	1.96	1.36	6.85
ENSMUSG00000114242	0.0	0.0	0.0	0.0	0.0	0.05
ENSMUSG00000114243	0.17	0.09	0.08	0.25	0.0	0.04
ENSMUSG00000114244	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114245	0.15	0.0	0.08	0.0	0.0	0.24
ENSMUSG00000114246	0.0	0.0	0.0	0.0	0.07	0.03
ENSMUSG00000114247	0.0	0.26	0.33	0.0	0.0	0.0
ENSMUSG00000114248	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114249	0.0	0.0	0.03	0.0	0.0	0.0
ENSMUSG00000114250	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114251	0.49	0.84	1.44	1.2	0.76	1.77
ENSMUSG00000114252	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114253	0.03	0.5	0.03	0.24	0.32	0.05
ENSMUSG00000114254	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114255	2.6	1.94	3.45	1.19	2.04	2.29
ENSMUSG00000114256	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114258	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114259	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114260	0.0	0.0	0.0	0.0	0.0	0.06
ENSMUSG00000114261	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114262	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114263	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114264	0.0	0.0	0.17	0.0	0.0	0.0
ENSMUSG00000114265	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114266	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114267	0.1	0.0	0.12	0.0	0.0	0.15
ENSMUSG00000114270	0.06	0.0	0.54	0.0	0.0	0.08
ENSMUSG00000114272	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114273	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114274	0.0	0.0	0.0	0.0	0.0	0.03
ENSMUSG00000114275	0.0	0.0	0.5	0.0	0.0	0.0
ENSMUSG00000114276	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114277	0.0	6.98	0.0	8.99	0.0	0.0
ENSMUSG00000114278	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114279	0.17	0.0	1.58	0.0	0.0	0.91
ENSMUSG00000114280	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114281	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114282	0.03	0.0	0.03	0.04	0.04	0.23
ENSMUSG00000114283	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114284	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114285	0.65	0.0	0.25	0.0	0.56	0.86
ENSMUSG00000114286	0.02	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114287	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000114288	0.64	0.0	0.0	0.0	0.0	0.0
